Station Name: PHOENIX PARK
Station Height: 48 M 
Latitude:53.364  ,Longitude: -6.350


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
06-sep-2018,0,17.0,0,6.8,0,11.6,0,4.1,1013.5,16.900
07-sep-2018,0,15.7,0,5.5,0,0.1,0,0.0,1010.9,14.590
08-sep-2018,0,18.3,0,13.3,0,12.3,0,6.2,1006.4,16.138
09-sep-2018,0,18.9,0,12.1,0,11.0,0,0.2,1007.7,16.860
10-sep-2018,0,16.9,0,11.8,0,10.1,0,2.0,1009.0,16.000
11-sep-2018,0,17.5,0,10.8,0,10.6,0,2.2,1011.3,16.597
12-sep-2018,0,17.8,0,8.3,0,4.2,0,0.2,1016.6,15.885
13-sep-2018,0,17.5,0,8.6,0,3.3,0,0.3,1015.1,14.993
14-sep-2018,0,17.6,0,11.2,0,10.3,0,2.8,1012.6,15.642
15-sep-2018,0,17.7,0,10.7,0,6.8,0,0.0,1010.3,15.418
16-sep-2018,0,19.8,0,9.6,0,12.5,0,3.2,1005.7,16.573
17-sep-2018,0,21.1,0,9.8,0,5.8,0,0.0,998.6,15.938
18-sep-2018,0,21.9,0,13.9,0,14.4,0,0.9,991.7,17.462
19-sep-2018,0,18.4,0,10.3,0,9.9,0,0.4,994.5,15.122
20-sep-2018,0,12.3,0,6.5,0,3.6,0,14.9,996.5,12.413
21-sep-2018,0,16.1,0,6.2,0,3.8,0,1.1,1002.7,12.298
22-sep-2018,0,12.7,0,6.6,0,2.4,0,0.0,1010.8,12.108
23-sep-2018,0,13.6,0,4.2,0,0.3,0,0.1,1021.3,11.557
24-sep-2018,0,14.6,0,3.4,0,-1.9,0,0.0,1032.7,10.760
25-sep-2018,0,17.0,0,2.9,0,-1.4,0,0.0,1026.9,11.150
26-sep-2018,0,20.6,0,13.9,0,11.0,0,0.0,1022.9,14.825
27-sep-2018,0,17.0,0,7.1,0,3.8,0,0.3,1022.6,14.180
28-sep-2018,0,14.7,0,3.1,0,-1.0,0,0.1,1027.8,11.837
29-sep-2018,0,15.8,0,1.4,0,-2.9,0,0.0,1021.6,11.005
30-sep-2018,0,13.2,0,4.9,0,6.1,0,0.0,1018.8,12.125
01-oct-2018,0,14.6,0,2.9,0,-0.8,0,0.8,1019.7,10.935
02-oct-2018,0,17.0,0,11.8,0,9.3,0,1.0,1017.0,13.845
03-oct-2018,0,16.3,0,11.7,0,9.7,0,0.3,1020.1,14.042
04-oct-2018,0,17.6,0,11.5,0,10.4,0,5.9,1014.8,14.417
05-oct-2018,0,12.0,0,7.3,0,8.4,0,7.7,1010.9,13.315
06-oct-2018,0,13.0,0,1.8,0,4.4,0,0.0,1013.7,11.385
07-oct-2018,0,15.3,0,1.4,0,-2.5,0,0.0,1013.9,10.165
08-oct-2018,0,16.2,0,12.9,0,10.7,0,0.0,1007.4,12.493
09-oct-2018,0,18.2,0,13.2,0,12.1,0,0.0,1004.7,13.510
10-oct-2018,0,20.2,0,11.6,0,7.6,0,0.0,999.3,13.805
11-oct-2018,0,17.1,0,10.6,0,13.2,0,0.7,990.5,13.560
12-oct-2018,0,16.4,0,11.6,0,5.8,0,5.9,987.7,12.597
13-oct-2018,0,13.2,0,8.7,0,10.2,0,18.4,994.2,12.688
14-oct-2018,0,14.1,0,3.3,0,4.3,0,0.1,1003.8,11.480
15-oct-2018,0,14.1,0,3.0,0,-0.4,0,0.0,1008.2,9.783
16-oct-2018,0,15.9,0,4.1,0,-0.1,0,0.1,1006.0,9.632
17-oct-2018,0,13.9,0,2.5,0,3.2,0,0.1,1015.5,9.940
18-oct-2018,0,13.7,0,1.1,0,-3.3,0,0.0,1022.0,8.175
19-oct-2018,0,15.2,0,3.3,0,-1.5,0,0.0,1019.3,9.235
20-oct-2018,0,17.6,0,8.8,0,3.3,0,0.0,1022.1,11.663
21-oct-2018,0,15.3,0,5.3,0,13.1,0,0.9,1025.1,12.785
22-oct-2018,0,12.9,0,3.2,0,-1.0,0,0.0,1033.8,9.286
23-oct-2018,0,13.6,0,7.9,0,5.6,0,0.0,1029.4,9.722
24-oct-2018,0,11.7,0,8.8,0,7.2,0,0.0,1025.7,10.733
25-oct-2018,0,11.9,0,8.1,0,8.4,0,0.3,1017.2,10.895
26-oct-2018,0,10.0,0,2.3,0,1.8,0,0.2,1013.0,9.205
27-oct-2018,0,7.4,0,1.5,0,-2.6,0,0.1,1017.8,6.533
28-oct-2018,0,10.2,0,-1.3,0,-2.9,0,0.4,1017.5,5.769
29-oct-2018,0,8.5,0,-1.7,0,-5.5,0,0.0,1004.8,5.179
30-oct-2018,0,10.0,0,-3.0,0,-7.0,0,0.1,994.8,5.135
31-oct-2018,0,9.6,0,3.8,0,0.2,0,1.4,995.7,6.920
01-nov-2018,0,9.2,0,-0.5,0,-5.3,0,0.1,1005.0,5.443
02-nov-2018,0,13.0,0,-0.3,0,-5.4,0,1.0,1013.3,4.823
03-nov-2018,0,15.8,0,11.3,0,-2.5,0,0.1,1002.9,9.677
04-nov-2018,0,12.8,0,8.6,0,4.6,0,3.8,997.8,8.996
05-nov-2018,0,12.4,0,10.1,0,7.5,0,5.8,993.5,9.873
06-nov-2018,0,12.7,0,7.9,0,9.5,0,2.9,984.8,10.365
07-nov-2018,0,9.6,0,3.5,0,3.8,0,18.6,986.8,9.293
08-nov-2018,0,11.3,0,3.5,0,-1.3,0,0.9,996.9,7.547
09-nov-2018,0,12.0,0,5.4,0,1.9,0,14.2,984.9,8.059
10-nov-2018,0,9.9,0,3.9,0,0.5,0,2.6,979.5,7.134
11-nov-2018,0,11.5,0,2.9,0,-0.9,0,4.1,985.6,6.752
12-nov-2018,0,12.8,0,8.1,0,2.0,0,0.1,994.8,7.460
13-nov-2018,0,13.3,0,7.1,0,2.8,0,0.5,1005.0,7.747
14-nov-2018,0,14.6,0,12.0,0,5.3,0,0.4,1004.6,10.265
15-nov-2018,0,15.3,0,5.3,0,8.0,0,0.1,1009.1,9.975
16-nov-2018,0,15.6,0,4.9,0,0.6,0,0.1,1014.3,9.268
17-nov-2018,0,13.0,0,8.3,0,10.5,0,0.0,1017.9,10.290
18-nov-2018,0,11.5,0,5.4,0,-0.5,0,0.0,1021.0,7.731
19-nov-2018,0,9.4,0,7.1,0,5.7,0,0.8,1017.8,7.491
20-nov-2018,0,8.1,0,5.4,0,3.6,0,19.4,1009.3,7.026
21-nov-2018,0,7.0,0,3.6,0,2.8,0,11.3,1003.8,6.453
22-nov-2018,0,8.8,0,2.4,0,1.6,0,1.7,1009.9,6.374
23-nov-2018,0,9.1,0,4.4,0,-1.5,0,0.1,1006.9,5.758
24-nov-2018,0,9.4,0,6.4,0,2.9,0,0.4,1006.6,7.219
25-nov-2018,0,9.4,0,4.9,0,0.4,0,3.3,1007.7,6.928
26-nov-2018,0,8.8,0,1.9,0,2.3,0,0.4,1008.4,6.459
27-nov-2018,0,10.9,0,5.1,0,-2.4,0,11.0,999.3,6.683
28-nov-2018,0,15.6,0,8.6,0,1.7,0,3.2,984.7,8.703
29-nov-2018,0,10.1,0,6.3,0,4.7,0,10.2,984.4,7.634
30-nov-2018,0,8.3,0,4.1,0,2.3,0,3.7,993.6,6.139
01-dec-2018,0,10.8,0,5.2,0,-0.2,0,4.8,991.8,7.384
02-dec-2018,0,13.3,0,9.1,0,7.7,0,2.9,984.8,8.862
03-dec-2018,0,9.4,0,2.8,0,5.6,0,5.0,998.2,7.552
04-dec-2018,0,5.8,0,-0.8,0,-5.6,0,0.8,1012.3,4.442
05-dec-2018,0,11.4,0,5.8,0,-2.6,0,16.2,1004.1,7.115
06-dec-2018,0,13.5,0,9.7,0,7.8,0,1.2,997.6,8.908
07-dec-2018,0,13.6,0,4.6,0,3.2,0,4.2,991.5,7.595
08-dec-2018,0,10.5,0,7.5,0,2.5,0,4.4,993.1,7.096
09-dec-2018,0,9.4,0,4.7,0,3.5,0,0.4,1004.9,6.962
10-dec-2018,0,9.5,0,3.2,0,-0.6,0,0.2,1019.8,5.802
11-dec-2018,0,11.2,0,3.3,0,-0.4,0,2.5,1013.0,6.288
12-dec-2018,0,9.7,0,6.2,0,3.1,0,1.6,1005.7,7.565
13-dec-2018,0,7.6,0,5.5,0,4.7,0,0.4,1006.2,6.654
14-dec-2018,0,7.3,0,5.5,0,4.5,0,2.2,1007.9,6.160
15-dec-2018,0,11.3,0,5.8,0,5.3,0,7.6,990.0,6.993
16-dec-2018,0,7.8,0,3.3,0,-0.6,0,0.5,996.2,5.321
17-dec-2018,0,13.3,0,3.4,0,-2.1,0,0.0,998.9,5.172
18-dec-2018,0,13.2,0,5.5,0,5.0,0,4.3,989.4,7.691
19-dec-2018,0,8.9,0,4.5,0,-1.2,0,0.2,989.4,4.953
20-dec-2018,0,7.9,0,6.4,0,2.2,0,1.3,992.4,5.855
21-dec-2018,0,9.5,0,5.8,0,4.3,0,5.1,992.5,6.499
22-dec-2018,0,9.3,0,6.1,0,2.6,0,3.1,1005.2,5.907
23-dec-2018,0,7.8,0,3.8,0,3.0,0,12.4,1013.2,6.602
24-dec-2018,0,9.9,0,4.6,0,0.1,0,0.0,1022.5,6.581
25-dec-2018,0,11.6,0,4.2,0,0.8,0,0.0,1023.1,6.516
26-dec-2018,0,11.7,0,4.8,0,1.1,0,0.1,1020.6,6.336
27-dec-2018,0,10.1,0,8.2,0,1.7,0,0.0,1019.7,7.585
28-dec-2018,0,12.1,0,8.6,0,5.5,0,0.0,1021.8,8.460
29-dec-2018,0,12.2,0,10.5,0,9.7,0,0.2,1023.9,9.448
30-dec-2018,0,12.0,0,9.5,0,7.2,0,0.0,1027.5,9.330
31-dec-2018,0,10.5,0,9.4,0,7.9,0,0.0,1028.7,8.887
01-jan-2019,0,9.7,0,2.7,0,3.4,0,0.4,1032.6,8.343
02-jan-2019,0,8.0,0,3.4,0,-2.0,0,0.0,1037.1,7.072
03-jan-2019,0,8.4,0,5.6,0,-0.7,0,0.0,1035.6,7.061
04-jan-2019,0,6.9,0,5.1,0,3.9,0,0.0,1035.6,6.645
05-jan-2019,0,8.8,0,2.2,0,-2.2,0,0.0,1032.2,6.283
06-jan-2019,0,10.7,0,7.8,0,3.5,0,0.0,1029.9,7.330
07-jan-2019,0,11.5,0,5.8,0,3.5,0,0.0,1026.0,8.158
08-jan-2019,0,8.9,0,2.5,0,0.5,0,0.0,1027.7,6.007
09-jan-2019,0,8.6,0,2.7,0,-3.2,0,0.1,1028.0,5.375
10-jan-2019,0,10.3,0,5.9,0,-1.5,0,2.4,1027.5,7.087
11-jan-2019,0,10.1,0,7.2,0,6.0,0,0.1,1025.4,7.608
12-jan-2019,0,10.4,0,7.7,0,5.1,0,0.8,1019.2,8.033
13-jan-2019,0,11.3,0,6.5,0,6.4,0,0.5,1012.8,8.184
14-jan-2019,0,8.6,0,6.2,0,2.0,0,0.1,1016.4,7.070
15-jan-2019,0,9.9,0,7.1,0,5.2,0,0.0,1007.3,7.529
16-jan-2019,0,9.3,0,1.9,0,1.3,0,0.8,997.9,6.540
17-jan-2019,0,3.7,0,-0.6,0,-6.4,0,0.0,1007.0,3.494
18-jan-2019,0,10.5,0,3.3,0,-5.4,0,0.2,1003.3,4.964
19-jan-2019,0,8.0,0,4.5,0,2.4,0,1.5,1001.8,6.189
20-jan-2019,0,7.8,0,-0.2,0,3.9,0,0.3,1013.8,6.070
21-jan-2019,0,6.8,0,-1.5,0,-6.2,0,1.9,1010.5,3.449
22-jan-2019,0,4.5,0,0.4,0,-2.1,0,0.0,996.9,3.118
23-jan-2019,0,4.7,0,-0.2,0,-4.3,0,0.1,999.0,2.711
24-jan-2019,0,10.2,0,4.7,0,-0.0,0,3.3,1005.5,5.380
25-jan-2019,0,11.1,0,8.2,0,5.8,0,0.0,1007.6,7.737
26-jan-2019,0,11.1,0,4.5,0,4.9,0,5.7,992.1,7.644
27-jan-2019,0,6.2,0,0.5,0,-1.2,0,0.2,993.7,4.734
28-jan-2019,0,6.2,0,-0.2,0,-4.2,0,0.0,1002.9,3.432
29-jan-2019,0,4.4,0,0.1,0,-1.5,0,3.1,994.9,3.694
30-jan-2019,0,3.5,0,-3.6,0,-3.6,0,0.0,989.6,2.421
31-jan-2019,0,4.1,0,-3.9,0,-8.7,0,5.6,983.0,1.690
01-feb-2019,0,4.9,0,-1.2,0,-3.3,0,0.0,991.7,2.227
02-feb-2019,0,5.4,0,-2.4,0,-8.1,0,0.0,1006.8,1.239
03-feb-2019,0,9.1,0,-3.0,0,-8.5,0,0.9,1008.4,1.680
04-feb-2019,0,9.7,0,-1.2,0,1.1,0,0.0,1007.8,4.382
05-feb-2019,0,13.3,0,-1.2,0,-6.3,0,3.3,1008.5,3.932
06-feb-2019,0,11.1,0,3.9,0,-2.5,0,2.4,999.5,4.433
07-feb-2019,0,9.2,0,1.1,0,0.1,0,3.8,993.3,4.907
08-feb-2019,0,11.3,0,5.3,0,2.4,0,2.1,981.9,6.461
09-feb-2019,0,9.4,0,1.5,0,2.4,0,3.1,984.1,5.385
10-feb-2019,0,7.2,0,1.1,0,-2.7,0,2.1,997.2,4.497
11-feb-2019,0,9.6,0,2.5,0,-1.6,0,0.0,1015.3,4.800
12-feb-2019,0,13.7,0,5.8,0,-0.9,0,0.0,1020.5,6.624
13-feb-2019,0,11.8,0,9.6,0,7.9,0,0.0,1019.4,7.981
14-feb-2019,0,13.5,0,1.5,0,3.4,0,0.0,1018.9,7.680
15-feb-2019,0,16.5,0,0.4,0,-4.7,0,0.0,1012.5,6.308
16-feb-2019,0,12.8,0,7.1,0,3.3,0,0.0,1006.0,7.451
17-feb-2019,0,12.2,0,8.1,0,7.7,0,0.3,999.2,8.611
18-feb-2019,0,10.3,0,5.5,0,1.2,0,0.2,1003.1,6.700
19-feb-2019,0,10.5,0,3.7,0,-0.4,0,1.5,1004.8,6.137
20-feb-2019,0,14.1,0,10.2,0,6.2,0,0.0,1004.4,9.065
21-feb-2019,0,15.0,0,10.7,0,8.6,0,0.0,1012.6,10.035
22-feb-2019,0,16.0,0,11.4,0,8.0,0,0.0,1019.6,9.375
23-feb-2019,0,15.0,0,3.7,0,8.5,0,0.0,1022.4,8.880
24-feb-2019,0,13.6,0,3.0,0,-2.0,0,0.1,1026.9,7.661
25-feb-2019,0,15.8,0,2.9,0,-0.9,0,0.0,1026.2,7.687
26-feb-2019,0,16.6,0,0.7,0,-3.3,0,0.0,1023.0,6.895
27-feb-2019,0,13.5,0,0.1,0,-3.5,0,0.0,1015.5,6.878
28-feb-2019,0,11.4,0,5.7,0,3.6,0,0.1,1010.1,8.131
01-mar-2019,0,16.2,0,5.0,0,0.2,0,3.9,1008.1,8.666
02-mar-2019,0,12.6,0,5.6,0,1.6,0,5.3,995.9,8.317
03-mar-2019,0,7.3,0,0.4,0,3.6,0,21.6,984.4,5.452
04-mar-2019,0,6.7,0,1.3,0,-1.3,0,0.9,985.6,4.563
05-mar-2019,0,11.0,0,3.7,0,0.2,0,9.4,984.0,6.161
06-mar-2019,0,12.1,0,4.8,0,6.6,0,0.8,975.7,7.755
07-mar-2019,0,11.3,0,3.1,0,2.2,0,0.5,990.6,6.527
08-mar-2019,0,10.7,0,1.1,0,-2.9,0,1.0,999.3,5.903
09-mar-2019,0,10.1,0,4.2,0,2.6,0,4.1,1002.5,6.812
10-mar-2019,0,7.9,0,1.3,0,2.0,0,6.2,1004.5,6.509
11-mar-2019,0,11.0,0,1.1,0,-2.6,0,0.6,1006.6,5.449
12-mar-2019,0,11.5,0,4.5,0,3.7,0,5.2,992.4,7.512
13-mar-2019,0,10.6,0,5.5,0,3.6,0,1.4,1000.5,7.437
14-mar-2019,0,11.3,0,7.5,0,6.5,0,6.6,997.2,8.863
15-mar-2019,0,11.6,0,5.6,0,6.6,0,3.9,998.2,9.608
16-mar-2019,0,12.1,0,2.7,0,5.3,0,10.9,988.7,9.290
17-mar-2019,0,11.8,0,0.9,0,-1.6,0,3.0,1002.9,7.248
18-mar-2019,0,11.1,0,4.4,0,1.3,0,0.9,1015.6,7.949
19-mar-2019,0,14.0,0,6.8,0,3.1,0,0.6,1020.4,9.626
20-mar-2019,0,17.7,0,8.4,0,5.7,0,0.1,1023.2,11.655
21-mar-2019,0,14.3,0,10.0,0,7.8,0,0.0,1023.3,11.900
22-mar-2019,0,12.0,0,5.5,0,6.1,0,0.8,1019.3,10.460
23-mar-2019,0,10.6,0,2.2,0,-1.9,0,0.0,1026.4,8.929
24-mar-2019,0,11.3,0,2.3,0,-2.7,0,0.0,1026.6,8.575
25-mar-2019,0,12.4,0,4.0,0,-1.1,0,0.0,1028.9,9.511
26-mar-2019,0,13.6,0,3.0,0,-2.3,0,0.0,1029.2,9.613
27-mar-2019,0,14.4,0,3.6,0,-1.5,0,0.0,1030.1,10.260
28-mar-2019,0,17.0,0,2.5,0,-2.3,0,0.0,1027.9,10.866
29-mar-2019,0,14.1,0,2.9,0,-2.4,0,0.0,1020.8,10.576
30-mar-2019,0,12.9,0,3.8,0,0.0,0,0.0,1018.3,9.932
31-mar-2019,0,11.2,0,-1.2,0,-5.3,0,0.0,1019.6,8.592
01-apr-2019,0,12.6,0,5.6,0,2.0,0,2.8,1011.1,9.882
02-apr-2019,0,8.3,0,1.3,0,-0.9,0,0.1,1000.4,8.649
03-apr-2019,0,8.1,0,1.7,0,-2.1,0,7.2,993.6,7.060
04-apr-2019,0,8.6,0,1.3,0,0.8,0,14.4,984.8,7.104
05-apr-2019,0,8.9,0,0.2,0,-4.0,0,3.8,991.9,6.410
06-apr-2019,0,11.7,0,1.4,0,5.2,0,0.8,1001.0,9.457
07-apr-2019,0,10.8,0,0.4,0,-3.5,0,0.0,1003.6,8.052
08-apr-2019,0,9.5,0,6.6,0,0.6,0,4.4,1005.8,8.637
09-apr-2019,0,11.3,0,6.5,0,7.4,0,0.1,1010.7,9.323
10-apr-2019,0,9.9,0,3.5,0,2.1,0,0.0,1016.3,9.498
11-apr-2019,0,13.5,0,0.2,0,-4.3,0,0.0,1019.2,9.530
12-apr-2019,0,10.8,0,1.0,0,-3.5,0,0.0,1018.9,8.291
13-apr-2019,0,9.7,0,6.5,0,0.4,0,0.0,1017.2,9.106
14-apr-2019,0,8.1,0,5.7,0,5.6,0,0.0,1015.9,8.019
15-apr-2019,0,9.5,0,4.9,0,3.6,0,10.6,1008.5,7.066
16-apr-2019,0,10.1,0,3.8,0,5.3,0,3.7,1009.8,8.664
17-apr-2019,0,12.9,0,0.2,0,-2.4,0,0.0,1013.9,9.098
18-apr-2019,0,15.9,0,4.1,0,0.9,0,0.0,1018.1,11.300
19-apr-2019,0,20.6,0,5.3,0,1.5,0,0.0,1023.1,12.688
20-apr-2019,0,20.7,0,6.6,0,2.2,0,0.0,1022.9,14.358
21-apr-2019,0,22.1,0,8.2,0,3.7,0,0.0,1011.6,15.353
22-apr-2019,0,21.6,0,7.6,0,1.8,0,0.0,998.5,14.913
23-apr-2019,0,18.6,0,10.0,0,5.8,0,0.0,990.7,15.493
24-apr-2019,0,14.8,0,7.6,0,9.0,0,8.3,985.1,14.213
25-apr-2019,0,11.5,0,6.1,0,1.0,0,2.5,989.1,11.667
26-apr-2019,0,12.3,0,6.2,0,4.4,0,3.0,989.7,11.545
27-apr-2019,0,12.1,0,5.2,0,5.1,0,7.9,1000.0,11.243
28-apr-2019,0,12.1,0,4.6,0,0.1,0,0.1,1016.0,10.730
29-apr-2019,0,13.5,0,8.4,0,5.4,0,0.8,1017.1,12.560
30-apr-2019,0,13.3,0,9.3,0,9.4,0,1.1,1014.9,11.927
01-may-2019,0,15.9,0,7.2,0,6.2,0,0.0,1012.5,14.025
02-may-2019,0,15.8,0,8.3,0,5.0,0,0.5,1010.6,14.150
03-may-2019,0,11.9,0,4.0,0,3.3,0,0.0,1012.9,12.833
04-may-2019,0,13.1,0,2.3,0,-0.0,0,0.0,1019.3,11.898
05-may-2019,0,12.0,0,0.5,0,-4.1,0,0.0,1021.7,11.427
06-may-2019,0,13.0,0,3.0,0,-1.6,0,0.0,1016.0,12.648
07-may-2019,0,13.0,0,6.2,0,3.6,0,0.0,1003.6,12.288
08-may-2019,0,9.6,0,7.5,0,4.8,0,5.0,989.9,10.273
09-may-2019,0,11.1,0,6.4,0,6.7,0,10.2,994.7,10.767
10-may-2019,0,13.6,0,2.8,0,-1.7,0,1.7,1003.7,11.635
11-may-2019,0,15.0,0,2.8,0,-1.7,0,0.0,1017.4,12.420
12-may-2019,0,18.2,0,2.7,0,-2.3,0,0.0,1028.9,12.898
13-may-2019,0,19.0,0,5.7,0,0.2,0,0.0,1031.0,14.903
14-may-2019,0,19.4,0,5.0,0,0.9,0,0.0,1026.4,16.165
15-may-2019,0,20.0,0,6.5,0,1.7,0,0.0,1019.2,16.612
16-may-2019,0,17.2,0,6.9,0,2.8,0,0.0,1013.0,16.220
17-may-2019,0,14.0,0,7.3,0,3.0,0,0.6,1007.4,13.905
18-may-2019,0,14.5,0,8.0,0,5.8,0,0.2,1003.8,14.355
19-may-2019,0,15.1,0,6.8,0,3.6,0,0.8,1006.8,14.115
20-may-2019,0,17.5,0,5.9,0,0.8,0,1.5,1011.0,15.215
21-may-2019,0,17.0,0,3.6,0,-0.6,0,0.0,1014.3,14.962
22-may-2019,0,17.8,0,9.6,0,8.6,0,0.0,1012.7,17.308
23-may-2019,0,17.4,0,10.6,0,6.5,0,0.0,1011.0,17.235
24-may-2019,0,18.3,0,11.1,0,7.6,0,0.0,1013.3,17.388
25-may-2019,0,19.6,0,11.3,0,9.8,0,0.0,1011.7,17.458
26-may-2019,0,18.6,0,11.0,0,13.6,0,0.7,1007.2,18.690
27-may-2019,0,17.0,0,8.0,0,7.3,0,10.6,1004.3,17.212
28-may-2019,0,15.4,0,8.3,0,4.8,0,0.3,1008.3,16.030
29-may-2019,0,17.4,0,8.9,0,6.1,0,1.9,1008.1,16.195
30-may-2019,0,21.7,0,14.2,0,12.0,0,0.6,1010.4,17.435
31-may-2019,0,19.4,0,8.9,0,13.4,0,0.2,1012.0,18.392
01-jun-2019,0,20.0,0,7.5,0,3.0,0,1.0,1007.4,17.180
02-jun-2019,0,19.3,0,10.4,0,12.7,0,0.2,997.5,18.983
03-jun-2019,0,17.2,0,8.2,0,5.0,0,3.0,1001.3,17.407
04-jun-2019,0,12.4,0,7.9,0,5.9,0,23.8,997.3,14.920
05-jun-2019,0,12.6,0,8.8,0,9.7,0,2.5,996.5,14.712
06-jun-2019,0,16.7,0,5.8,0,7.2,0,0.2,1001.2,16.085
07-jun-2019,0,15.2,0,3.8,0,0.3,0,0.0,1000.9,14.620
08-jun-2019,0,17.2,0,8.4,0,8.6,0,0.0,1006.0,16.300
09-jun-2019,0,16.7,0,7.2,0,2.2,0,1.6,1012.1,16.405
10-jun-2019,0,16.3,0,8.5,0,6.3,0,2.0,1014.0,17.118
11-jun-2019,0,15.7,0,8.5,0,5.6,0,0.0,1015.2,16.185
12-jun-2019,0,11.5,0,10.1,0,8.4,0,3.8,1008.9,14.510
13-jun-2019,0,12.8,0,8.2,0,10.0,0,0.8,1001.8,13.962
14-jun-2019,0,15.4,0,5.8,0,1.4,0,4.9,998.7,13.602
15-jun-2019,0,17.1,0,9.1,0,8.9,0,7.4,1001.3,16.010
16-jun-2019,0,18.1,0,7.1,0,3.5,0,3.9,1002.0,16.432
17-jun-2019,0,19.4,0,9.4,0,4.6,0,0.1,1005.5,16.720
18-jun-2019,0,19.4,0,8.0,0,2.4,0,0.0,1006.1,18.040
19-jun-2019,0,18.0,0,10.3,0,8.2,0,1.0,1003.3,17.835
20-jun-2019,0,17.5,0,8.1,0,3.9,0,0.9,1006.3,17.298
21-jun-2019,0,18.2,0,6.0,0,0.3,0,0.0,1012.4,17.108
22-jun-2019,0,18.0,0,6.0,0,2.3,0,0.0,1013.5,17.987
23-jun-2019,0,17.8,0,12.5,0,10.7,0,16.2,1010.4,16.840
24-jun-2019,0,19.1,0,12.1,0,13.2,0,0.0,1011.6,17.585
25-jun-2019,0,18.8,0,12.2,0,7.9,0,0.0,1017.8,18.282
26-jun-2019,0,18.2,0,11.5,0,7.5,0,0.0,1023.6,18.318
27-jun-2019,0,19.3,0,13.0,0,11.5,0,0.0,1022.1,19.247
28-jun-2019,0,24.1,0,13.1,0,11.2,0,0.0,1015.4,20.535
29-jun-2019,0,22.4,0,14.4,0,11.7,0,0.8,1008.7,20.485
30-jun-2019,0,20.6,0,12.9,0,10.7,0,0.2,1008.1,20.105
01-jul-2019,0,19.6,0,10.4,0,11.5,0,0.5,1016.1,19.472
02-jul-2019,0,17.8,0,9.5,0,6.3,0,0.0,1022.5,18.665
03-jul-2019,0,19.2,0,6.9,0,2.0,0,0.0,1024.0,19.135
04-jul-2019,0,23.3,0,8.6,0,4.4,0,0.0,1020.3,19.955
05-jul-2019,0,21.0,0,9.9,0,5.4,0,0.0,1014.4,19.685
06-jul-2019,0,16.7,0,13.1,0,10.8,0,1.2,1010.5,18.873
07-jul-2019,0,19.4,0,10.6,0,9.3,0,0.0,1013.0,19.725
08-jul-2019,0,18.1,0,9.9,0,5.9,0,0.9,1014.8,18.483
09-jul-2019,0,24.0,0,13.7,0,12.0,0,0.1,1014.3,20.212
10-jul-2019,0,21.3,0,13.5,0,9.9,0,3.9,1009.9,19.910
11-jul-2019,0,22.2,0,14.2,0,12.5,0,0.8,1006.6,20.955
12-jul-2019,0,18.6,0,13.4,0,11.0,0,0.0,1013.6,19.730
13-jul-2019,0,20.3,0,11.4,0,13.0,0,0.0,1019.7,20.198
14-jul-2019,0,19.3,0,8.6,0,4.7,0,0.0,1019.2,20.455
15-jul-2019,0,24.5,0,9.9,0,5.6,0,0.0,1015.6,21.263
16-jul-2019,0,23.0,0,14.4,0,10.8,0,0.0,1012.1,21.302
17-jul-2019,0,19.7,0,12.7,0,10.6,0,2.2,1005.6,20.073
18-jul-2019,0,21.9,0,12.1,0,8.3,0,0.8,1003.2,19.780
19-jul-2019,0,22.4,0,12.4,0,9.0,0,4.9,998.1,19.855
20-jul-2019,0,19.6,0,14.0,0,13.5,0,0.9,1000.6,19.743
21-jul-2019,0,20.9,0,10.9,0,6.5,0,6.7,1007.2,18.548
22-jul-2019,0,26.6,0,18.3,0,17.2,0,0.1,1008.7,21.997
23-jul-2019,0,25.5,0,16.1,0,14.0,0,0.0,1007.5,23.270
24-jul-2019,0,24.9,0,16.1,0,14.1,0,0.0,1003.3,23.042
25-jul-2019,0,24.0,0,16.6,0,15.6,0,0.0,1001.3,21.735
26-jul-2019,0,23.2,0,13.1,0,16.5,0,1.8,1002.0,22.035
27-jul-2019,0,21.5,0,10.6,0,6.9,0,0.1,1004.9,20.995
28-jul-2019,0,20.8,0,10.8,0,7.3,0,0.0,1003.5,20.642
29-jul-2019,0,21.4,0,12.5,0,10.7,0,1.8,1001.7,20.897
30-jul-2019,0,18.9,0,13.4,0,12.1,0,22.9,1002.9,19.085
31-jul-2019,0,20.5,0,12.7,0,11.4,0,0.1,1008.8,19.378
01-aug-2019,0,21.1,0,11.2,0,7.6,0,0.0,1014.1,19.938
02-aug-2019,0,22.0,0,10.2,0,6.7,0,0.0,1014.2,20.430
03-aug-2019,0,21.4,0,14.6,0,11.1,0,1.3,1010.0,19.642
04-aug-2019,0,23.2,0,13.4,0,11.6,0,4.2,1002.9,19.997
05-aug-2019,0,22.5,0,12.1,0,9.4,0,0.1,998.5,19.872
06-aug-2019,0,20.2,0,14.0,0,13.5,0,3.7,995.7,19.658
